,W_EEs,W_EPs,W_ESs,W_PEs,W_PPs,W_PSs,W_SEs,W_SVs,W_VEs,W_VSs,g_SEs,opto_amps,thalamic_amps,BL_Etr_0,BL_Etr_1,BL_Etr_2,BL_Etr_3,BL_Etr_4,BL_Etr_5,BL_Etr_6,BL_Etr_7,BL_Etr_8,BL_ssa_E,BL_ssa_PV,BL_ssa_SOM,BL_ssa_VIP,nP_Etr_0,nP_Etr_1,nP_Etr_2,nP_Etr_3,nP_Etr_4,nP_Etr_5,nP_Etr_6,nP_Etr_7,nP_Etr_8,nP_ssa_E,nP_ssa_PV,nP_ssa_SOM,nP_ssa_VIP,nS_Etr_0,nS_Etr_1,nS_Etr_2,nS_Etr_3,nS_Etr_4,nS_Etr_5,nS_Etr_6,nS_Etr_7,nS_Etr_8,nS_ssa_E,nS_ssa_PV,nS_ssa_SOM,nS_ssa_VIP
0,0.5438578365911709,0.7770750659216881,0.7219719199730379,0.5296805485840251,1.208032661066325,0.3545857515425105,1.4483569280606061,0.22694623784947426,0.7896731902928331,0.38611408456665985,0.5428156396382906,-0.7541714260807912,3.108368588301194,0.493551027536654,0.15412084145772023,0.15031147532415934,0.14997585529710827,0.4858822457629662,0.25863839205704353,0.1503412365431824,0.14932700465430984,0.1496017300564207,0.5311001545737909,0.530319217893885,0.5335566956109488,0.539414419213914,0.6281271025596447,0.23954818262505187,0.22528448912069754,0.22038135456438043,0.5282002741155255,0.3175715607211912,0.21682530312649212,0.21586685664339017,0.21606762650400527,0.44804277097882916,0.9980545336926725,0.2636622329195078,0.6416924728901106,0.7008433178672712,0.2811538845078875,0.26030176833040086,0.252915401733341,0.5509415282786726,0.34585676476195815,0.24769835293344017,0.2466081700619782,0.24671795222658574,0.42441249475883314,0.47315597407506416,0.568096274756982,0.29789625164857675
1,1.234094116773468,0.7753632825792203,1.3005666918642051,1.0836706728929053,0.5649845638461557,0.7753939652574762,0.6939259459420998,0.07373824643397381,1.4118511814081511,0.7677528646816848,0.42997685027154037,-0.7914288782520436,3.731826162201674,0.6491306044349852,0.19454377375557805,0.1929399875653732,0.19265187489898508,0.6326639212160808,0.3340689385896301,0.19165028427524652,0.19163577680115454,0.19215270433476275,0.5377552055901588,0.5359967572564829,0.5548770385492433,0.5413112911567464,0.8093685265119333,0.3329244013318056,0.31160478976308387,0.30265173114888577,0.6828214940355102,0.421555668465195,0.29561654247282765,0.2952757646028426,0.2954880440924889,0.4228316156895158,1.0061122224586472,0.24130055689391347,0.6256775837665224,0.9038414796043222,0.39219619810350986,0.35524178683660973,0.34243731782188797,0.7054015611970084,0.45492464171749525,0.33389123968108275,0.3332409557965648,0.33328754429093843,0.40292981247148885,0.41501892705056015,0.5236768911405629,0.4103771008253951
2,0.8645698083875611,0.6910678405487232,1.1023269832356033,0.9484850542759039,1.1325129934003768,0.7941264259980807,0.5688569729327128,0.2947804135839985,0.6574547133761535,0.011722835691524547,0.1269424086050446,-0.14055362624341433,4.591054758028013,0.6563069329726366,0.19255798414449465,0.19284147167483545,0.19257723327323956,0.6426463918539627,0.3377131553284919,0.19133361320798237,0.19180979319232036,0.19225799060024867,0.5426011701632745,0.5418252798679123,0.50823341784564,0.5448003781250762,0.7432878149601735,0.23503553565590837,0.23162059013167005,0.2296945494255241,0.6684583535266226,0.36821968275507794,0.22491021946193854,0.22637644591080006,0.22732903382485803,0.5089728606263261,0.6520106529762463,0.3780777819177923,0.4916072370264613,0.847485215202846,0.27650305725279917,0.266405568977699,0.2619923678735708,0.6899915672093956,0.3965112330250718,0.2560085301714861,0.25720386732266426,0.2579583519476681,0.4916376258966098,0.504706560896572,0.5319307571246537,0.46242566328357965
3,0.649165391676469,0.6981318801374082,0.8448609158509137,1.322444584028761,0.7256264566882592,0.4950697810855882,1.0050015903187584,0.39412995532362227,0.7817927471491769,0.7249130929641401,0.37751664830703324,-0.6257015419273415,2.8772210518718153,0.48897983882466284,0.15573934990710378,0.15046838864203513,0.15008256934916403,0.48261223465917924,0.25810132953039167,0.1511926619819753,0.14960132698701475,0.14979495885224137,0.5279521345378749,0.5261840225384701,0.5281896398930419,0.5389430744052668,0.6419562790110779,0.24383982400243376,0.2276858954740301,0.2228160554141013,0.5298557469067362,0.31987265192792946,0.21987016642081997,0.21844372982488522,0.2186207118131503,0.4489675399550704,1.0042420330239183,0.22063855061881077,0.7584208915036234,0.7524504435911759,0.2995795509666994,0.2745947750278312,0.2663996762652692,0.5605677464001138,0.3581232061155593,0.2614896788757786,0.2598881327314796,0.2599389542284387,0.4226955370652648,0.4289148167022301,0.6479941464428144,0.2858504256107403
4,1.2436570838733478,0.5261443022198475,1.1536639280309002,0.6213754013850358,1.0293961846598951,0.20663789523846482,1.486427053922438,0.4975009148546443,0.550409798139165,0.03912370361304485,0.3984074758599187,-0.8167090928625446,2.317980367824796,0.6204082735968941,0.1945400174186987,0.18326206940192707,0.1833841293284111,0.5651696424249758,0.30041494182447614,0.18324056631459384,0.18135310120230883,0.18275565953989248,0.5274658904831757,0.5167111866171854,0.5491951647492751,0.5319107316765657,0.5943819198690518,0.2460897852425101,0.22342333565540215,0.21778991776927223,0.5353536116933769,0.31591991314623763,0.21518712523382402,0.2127937508747466,0.2133209139096662,0.44346060264487686,1.0011933380222373,0.34215339667261185,0.4444080824474674,0.9158013143426358,0.2861398217521192,0.265901204402904,0.26259147393453813,0.538901276255331,0.351849458748559,0.2639219735885078,0.26076180454008235,0.2606795331482391,0.4694815052028642,0.47352845436725366,0.5069556638187876,0.4624784743984241
5,0.9551630866736865,1.1911801079793,0.9636188177191639,0.9021287893123672,1.489605780343566,0.9574487869892085,0.5101445238428814,0.3210508809811973,0.7894384579458484,0.6503402850847653,0.51145200014604,-0.6212342685127016,1.833228406647278,0.3881330839692069,0.14443755731661753,0.12891515504341794,0.1276759433631052,0.3808788899157228,0.20924188188901277,0.13216217700747637,0.12736469687923013,0.12729149129420841,0.5014429998069899,0.5016810060824389,0.4528574039846499,0.5186081374523754,0.7309110363662049,0.31665052700430524,0.2791471274164621,0.2693885437763032,0.49264566465257276,0.33647938024049845,0.26642168919644216,0.2621307807726822,0.26205859018160216,0.38856408355041516,1.0041148427107194,0.1252504983766893,0.6855158667139191,0.8149177777091654,0.3498676429024871,0.30757078332117294,0.29608773234280233,0.5151809410826754,0.36114402967732506,0.2919553032154231,0.28760020859800123,0.2874600546086182,0.38388033322661236,0.3964328225778217,0.3173208007365018,0.3015680755614342
6,0.541494513984197,0.9205709134071117,0.788748834129812,1.3573626456436367,1.1851351478318923,0.2205122972006731,0.8125700665255658,0.24672626874892178,1.497623884786859,0.8965148417367104,0.6313652872137644,-0.9441694617575199,4.085957083080418,0.5246543801119791,0.15794672593392367,0.15723054991553773,0.15687628694374772,0.5218160121398215,0.2763653057756978,0.15690450407843595,0.15660117882890487,0.15671150339708295,0.5386747883282468,0.5371459284674032,0.5354812222141397,0.5399534307598615,0.7370427948589325,0.2872140177652704,0.2709683309346237,0.2643977564387715,0.6073201411111162,0.3727200635447241,0.2588929765141638,0.2586402664539148,0.25874356637275564,0.4353969220245415,1.0008917131614787,0.18152206296533624,0.604572514952472,0.8896278728549809,0.362548674522526,0.33502299987554485,0.32424222566672817,0.6572887970319897,0.42752696707449844,0.31597689913767085,0.3154883947677471,0.3154671469678568,0.40923374315035177,0.44141528006594544,0.48435465535093297,0.283475399711861
7,0.7411755675304144,1.043199976382786,1.4405854681562842,1.2563381402925815,1.3663760801800495,0.988450726897529,0.9421434270626426,0.07925076816301829,1.037307373418538,0.01616013389330906,0.5597324761276871,-0.16239649691689004,4.582823051422618,0.5577427868241405,0.16534309949379009,0.16532610058000682,0.16496511950861403,0.5521386556734122,0.29101283164970876,0.16435290009110626,0.16442806568369658,0.16464718465249562,0.5417036224207894,0.5412167251286898,0.549578569688369,0.5384292187398136,0.6023799067159882,0.1980223867210418,0.19460273650940382,0.1925566919268691,0.5680324946112147,0.3134100080027499,0.18990172556854393,0.19010754314710115,0.19037529392206862,0.5048447444296897,0.6739185308308273,0.3980669338492661,0.46819762080803157,0.6483678799285759,0.22643166204013715,0.21898480933517153,0.2153068055336638,0.5829708840308199,0.33276129652557396,0.21139119577255255,0.21152389173236918,0.21173528320001347,0.48179789320328326,0.4906940525244509,0.5677468740633752,0.42753337288275123
8,0.6967380689842093,0.9253542429762696,1.3317342856153052,1.2062984674064645,1.2195919028753957,0.37309362386487255,0.6565090293006384,0.1757437751664065,0.6300700114960727,0.8170913918017133,0.1817335662885996,-0.7714491387735677,1.70750414086658,0.3588857522312686,0.13765567808863002,0.12110654746197475,0.1196266291301317,0.3517052058233355,0.19435009666504527,0.1245490144182615,0.11940999092656045,0.11923640768175882,0.49622631974641124,0.4935678762500024,0.47445866342433735,0.5132427626480806,0.531658639557437,0.23925674319377288,0.21136987694748563,0.204810715960472,0.4091373382242726,0.2678593362961928,0.2049560493847635,0.2002747519737252,0.2000479227499943,0.39334100852396764,0.9973806692816679,0.16859099956997733,0.7055868443226834,0.7440600916244403,0.3413491177422508,0.297141747649,0.2848088969833318,0.4704126530236483,0.339703525665185,0.28125799993576406,0.27659732053602315,0.27620859018098176,0.36144743594802053,0.38154888715426916,0.24758596456701776,0.368632283824188
9,1.416562682969548,1.458694199876401,1.292486087646028,0.5491967814495695,0.9737506049167006,0.3943365859799588,1.1910431674707778,0.31296470979557833,0.7640851437193923,0.23186657123937215,0.526542960876932,-0.4227420210290388,0.7041946024015466,0.20899210766247067,0.1213489524132603,0.09855690846230161,0.09227395588875795,0.20112040436439924,0.1257652676156724,0.09929802613814423,0.09221191513593217,0.09042519401325447,0.3793166506798739,0.3744037074624605,0.3659652592419112,0.38814777833127445,0.45591058620773606,0.20636991309140326,0.17191789033071475,0.16423627164740254,0.2390955225236137,0.1795259114128353,0.15856946902356514,0.15845186024882207,0.15843222685555397,0.3581252669129224,-0.3246344217257024,0.09918731460460897,0.5106528513169089,0.552664093050503,0.2219591803365762,0.18197986515767162,0.16976439912184885,0.24849323518359395,0.1912834632972,0.17072980310542227,0.16501700061360203,0.16342535226389543,0.40469373587966195,0.3283322933145818,0.32274326652277374,0.4176051467009689
